"y","sa","t","s","i"
99.5523,99.2148653058021,99.1573798814792,1.00340104976364,1.00057973924272
99.2267,99.2318999560617,99.2738208272823,0.99994759793913,0.999577724813337
99.0639,99.4285569120288,99.371646179957,0.99633247305046,1.00057270594037
99.0639,99.4244520722561,99.4824981080199,0.996373607651425,0.999416520122958
99.5523,99.7014476203027,99.6521562216965,0.998504057625415,1.00049463454154
99.6337,99.8479698811767,99.9920857128886,0.99785403868069,0.998558727616446
100.3663,100.607969865523,100.474183030727,0.997597905356347,1.00133155434322
100.7733,100.786902149672,100.841122963251,0.999865040502464,0.99946231446075
101.0989,101.083972715155,100.978255637777,1.00014767212293,1.00104692913053
101.0175,100.871138205144,100.939860501333,1.00145097792551,0.999319175835515
101.3431,100.900094834945,100.897570842699,1.00439053269256,1.0000250153916
101.3431,100.925427394618,100.88867641935,1.00413842790825,1.00036427254844
101.1803,100.8370494988,100.887569889429,1.00340401174872,0.999499240682625
101.0175,101.023582928827,101.027937967773,0.999939787041297,0.999956892726565
100.9361,101.307763722939,101.324753575117,0.996331340172944,0.999832322788082
101.3431,101.711549259562,101.673011780137,0.996377508137042,1.00037903351882
101.8315,101.983894233786,102.058007660402,0.998505702935442,0.999273810763943
102.3199,102.540458500249,102.48853457471,0.997849058766898,1.000506631554
102.5641,102.813086878629,102.797871597317,0.997578256949693,1.00014801163755
102.8897,102.903883368259,102.835775500323,0.999862168775418,1.00066229741162
102.6455,102.62988449483,102.644135719537,1.00015215358808,0.999861158900054
102.5641,102.415229062603,102.496367509585,1.00145360156648,0.999208377341033
103.0525,102.601063615469,102.606212857371,1.00439991914921,0.999949815495978
103.2967,102.870648436737,102.836484272713,1.00414162416333,1.00033221831985
103.3781,103.026315198967,103.010793325724,1.00341451405259,1.00015068200857
103.1339,103.140117136361,103.199576827388,0.99993972145336,0.999423837840674
103.1339,103.513250386833,103.48320229903,0.996335248043947,1.00029036681447
103.3781,103.753397835045,103.751854037651,0.996382789933863,1.00001487970898
103.7851,103.940289789727,103.925583130823,0.998506933259075,1.00014151143983
103.7851,104.009997223968,104.014364353985,0.997837734545041,0.999958014164249
103.7851,104.040088946402,103.908791939211,0.997549127946884,1.00126357938285
103.5409,103.556102386249,103.742813755142,0.999853196616151,0.99820024768815
103.9479,103.931737551045,103.850988359824,1.00015551023523,1.00077754860591
104.2735,104.121315027859,104.259692655434,1.00146161208299,0.998672760066227
105.4131,104.950048437822,104.809197287666,1.00441211384912,1.00134388158483
105.6573,105.221002762294,105.260095454305,1.00414648431637,0.999628608620936
105.9829,105.620912786579,105.619776370782,1.00342723049698,1.00001075949823
105.9829,105.989088968456,106.00637381226,0.999941607494542,0.999836945240345
105.9829,106.372599412649,106.289906358594,0.996336468086697,1.00077799536088
105.9829,106.367417421355,106.371482653071,0.996385007451743,0.999961782691991
106.2271,106.386027151705,106.393356651679,0.998506127581223,0.999931109420696
106.3085,106.540229175114,106.680897975863,0.997824960797364,0.998681405917849
107.1225,107.389223720063,107.348884802458,0.99751628970931,1.0003757739792
108.0993,108.115676188201,108.133126527105,0.9998485308627,0.999838621711363
108.8319,108.8144747546,108.711255042608,1.00016013720086,1.00094948505517
109.0761,108.915330582827,108.824180409319,1.00147609538816,1.00083759117841
108.9947,108.514440959157,108.553495340608,1.00442576155393,0.999640229166933
108.7505,108.300533745157,108.509578730041,1.00415479258765,0.998073488190346
109.4017,109.026780607079,108.871603562625,1.00343878257098,1.00142532156573
109.1575,109.163866755323,109.212521267298,0.999941677081321,0.999554496944036
109.0761,109.477544156307,109.46717400602,0.996333091325707,1.00009473296795
109.3203,109.716773217606,109.623374534765,0.996386393748385,1.00085199605684
109.4017,109.564997329912,109.626221789207,0.998509584868419,0.99944151628784
109.4831,109.722262140704,109.673576947235,0.997820295206847,1.00044390996285
109.5645,109.840658109924,110.049766112608,0.997485829794945,0.998099877809185
110.9483,110.965898392611,110.796767291454,0.999841407199276,1.00152649851879
111.5181,111.500789412074,111.61318966002,1.00015525081049,0.998992948339807
112.6577,112.491181536063,112.397647477261,1.00148028015764,1.00083217096533
113.5531,113.051820310934,113.017730694914,1.00443407003697,1.00030163068936
113.8787,113.406259892005,113.352593611363,1.00416590855254,1.0004734455466
113.9601,113.568451030802,113.721108771344,1.00344857190217,0.998657612978007
114.4485,114.455152603657,114.389666187459,0.999941875891945,1.00057248542094
114.7741,115.196982722,115.185982239248,0.996329046889875,1.00009550192253
115.5881,116.006917291605,116.0333392558,0.996389721394353,0.999772289892157
116.8905,117.063414170515,117.067728835077,0.998522901696147,0.999963143860346
118.0301,118.287131512914,118.213162724869,0.997827054307373,1.00062572378862
119.0883,119.390574585796,119.564485124527,0.997468187192795,0.998545466586082
121.3675,121.388029402289,121.271773674019,0.999830877868352,1.00095863798102
121.0419,121.024510983737,123.064729175118,1.00014368177258,0.98342158468103
125.0305,124.846831239112,124.912617647673,1.00147115276427,0.999473340565585
127.5539,126.991154705761,127.005312616788,1.00443137394524,0.999888525048799
129.7517,129.212998970445,129.193590918664,1.00416909315508,1.00015022457107
131.7053,131.251813936726,131.055923876963,1.00345508415977,1.00149470587798
132.3565,132.364307180998,132.478344060999,0.999941017475451,0.99913920361241
133.4147,133.906397856751,134.042039132067,0.996328048064762,0.99898806914462
135.5311,136.021147975898,136.06198902527,0.996397266284029,0.999699834982097
137.9731,138.174646398423,137.985970602833,0.998541364833008,1.00136735491852
138.9499,139.250388872263,139.109705578122,0.997842096710131,1.00101131185316
139.1127,139.465809448045,139.639817895587,0.99746812893108,0.998753876579297
